date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:01:22	54021/54021	---M--	200	added ('OK')	image/jpeg	etag:%226265204f-d305%22	https://templates.hibootstrap.com/colugo/default/assets/img/team/image2.jpg	C:/My%20Web%20Sites/ps/templates.hibootstrap.com/colugo/default/assets/img/team/image2.jpg	(from https://templates.hibootstrap.com/colugo/default/index.html)
15:01:22	18524/18524	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Apr%202022%2010:02:21%20GMT	https://templates.hibootstrap.com/colugo/default/single-blog.html	C:/My%20Web%20Sites/ps/templates.hibootstrap.com/colugo/default/single-blog.html	(from https://templates.hibootstrap.com/colugo/default/index.html)
15:01:24	23343/23343	---M--	200	added ('OK')	image/jpeg	etag:%2262652047-5b2f%22	https://templates.hibootstrap.com/colugo/default/assets/img/blog/image1.jpg	C:/My%20Web%20Sites/ps/templates.hibootstrap.com/colugo/default/assets/img/blog/image1.jpg	(from https://templates.hibootstrap.com/colugo/default/index.html)
15:01:27	24051/24051	---M--	200	added ('OK')	image/jpeg	etag:%2262652047-5df3%22	https://templates.hibootstrap.com/colugo/default/assets/img/blog/image2.jpg	C:/My%20Web%20Sites/ps/templates.hibootstrap.com/colugo/default/assets/img/blog/image2.jpg	(from https://templates.hibootstrap.com/colugo/default/index.html)
15:01:29	56133/56133	---M--	200	added ('OK')	image/jpeg	etag:%226265204f-db45%22	https://templates.hibootstrap.com/colugo/default/assets/img/team/image3.jpg	C:/My%20Web%20Sites/ps/templates.hibootstrap.com/colugo/default/assets/img/team/image3.jpg	(from https://templates.hibootstrap.com/colugo/default/index.html)
15:01:31	15557/15557	---M--	200	added ('OK')	image/jpeg	etag:%2262652048-3ccd%22	https://templates.hibootstrap.com/colugo/default/assets/img/blog/image3.jpg	C:/My%20Web%20Sites/ps/templates.hibootstrap.com/colugo/default/assets/img/blog/image3.jpg	(from https://templates.hibootstrap.com/colugo/default/index.html)
15:01:31	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%22635be162-4d7%22	https://templates.hibootstrap.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/My%20Web%20Sites/ps/templates.hibootstrap.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://templates.hibootstrap.com/colugo/default/index.html)
15:01:34	89501/89501	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262652037-15d9d%22	https://templates.hibootstrap.com/colugo/default/assets/js/jquery.min.js	C:/My%20Web%20Sites/ps/templates.hibootstrap.com/colugo/default/assets/js/jquery.min.js	(from https://templates.hibootstrap.com/colugo/default/index.html)
15:01:35	163827/163827	---MCZ	200	added ('OK')	text/css	etag:W/%226265202f-27ff3%22	https://templates.hibootstrap.com/colugo/default/assets/css/bootstrap.min.css	C:/My%20Web%20Sites/ps/templates.hibootstrap.com/colugo/default/assets/css/bootstrap.min.css	(from https://templates.hibootstrap.com/colugo/default/index.html)
15:01:36	78087/78087	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262652036-13107%22	https://templates.hibootstrap.com/colugo/default/assets/js/bootstrap.bundle.min.js	C:/My%20Web%20Sites/ps/templates.hibootstrap.com/colugo/default/assets/js/bootstrap.bundle.min.js	(from https://templates.hibootstrap.com/colugo/default/index.html)
15:01:38	44348/44348	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262652038-ad3c%22	https://templates.hibootstrap.com/colugo/default/assets/js/owl.carousel.min.js	C:/My%20Web%20Sites/ps/templates.hibootstrap.com/colugo/default/assets/js/owl.carousel.min.js	(from https://templates.hibootstrap.com/colugo/default/index.html)
15:01:39	4377/4377	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262652037-1119%22	https://templates.hibootstrap.com/colugo/default/assets/js/jquery.appear.js	C:/My%20Web%20Sites/ps/templates.hibootstrap.com/colugo/default/assets/js/jquery.appear.js	(from https://templates.hibootstrap.com/colugo/default/index.html)
